SampleDate,Location,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged
2022-05-02,8th and J,0.0,0.0,0.0,57080.65796
2022-05-02,Rancho Yolo: East 8th Street,0.0,0.0,0.0,62734.56421
2022-05-02,South Davis/El Macero,87.56309509,112.5941372,0.0007261038043333334,137829.6265
2022-05-02,Peregrine School (downstream),15.45753241,19.32226896,3.65200158e-05,476174.5117
2022-05-02,Peregrine School (upstream),0.0,0.0,0.0,1271577.539
2022-05-02,Arroyo A,11.49385452,0.0,0.00092204308,12465.63721
2022-04-29,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,2921075.195
2022-04-29,Cantrill Drive,0.0,0.0,0.0,272311.9629
2022-04-29,Olive Drive,235.7652855,289.9518585,0.0006746069916666667,389646.9727
2022-04-29,Arroyo B,515.7815933,552.1466827,0.004580904473333334,116563.0371
2022-04-29,East Central Davis B,3.86855334,23.21342707,9.09492105e-05,255235.0586
2022-04-29,Rancho Yolo/Research Park,466.6489792,447.4847794,0.0011690225053333334,390982.1045
2022-05-02,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,323433.2275
2022-05-02,Cantrill Drive,0.0,0.0,0.0,293483.9844
2022-05-02,Olive Drive,72.77648449,30.63662767,0.0001868376765,276745.874
2022-05-04,Old East Davis/Wildhorse,169.3581581,221.8331528,0.00040914636333333335,478057.9102
2022-05-04,Far West Davis,646.3140106,619.4832993,0.00135469748,467188.1836
2022-05-04,North Davis A,8.237007856,0.0,0.0,200418.2495
2022-05-04,North Davis B,92.42366791,108.504982,0.00014554771566666668,690250.0977
2022-05-04,North Davis C,194.8227692,144.1346741,0.0004925108576666667,344111.6455
2022-05-04,North Davis D,96.78819656,92.38707542,0.0004394721006666667,215230.127
2022-05-04,The Cannery,224.6345329,176.4682961,0.000849479701,236087.3535
2022-05-04,Far East Davis,21.4687109,17.17466235,0.00014626356566666668,132101.8433
2022-05-04,North Central Davis,784.0796661,756.9624329,0.0008272231576666666,931454.8828
2022-05-04,Central Davis,5388.597412,5727.197266,0.013175031516666666,421850.7813
2022-05-04,East Central Davis A,428.6793137,436.5584564,0.0009382474396666667,461092.5293
2022-05-04,North J,0.0,0.0,0.0,316040.1123
2022-05-04,8th and J,0.0,3.917170763,0.0,567643.3594
2022-05-04,Rancho Yolo: East 8th Street,4.339746237,8.679635525,0.0,658618.1641
2022-05-04,South Davis/El Macero,251.9807625,278.5381317,0.0004525610163333334,586129.6875
2022-05-04,Peregrine School (downstream),379.7128677,396.2446594,0.00070126605,553254.7363
2022-05-04,Peregrine School (upstream),370.9906769,379.6323395,0.0005901341363333334,635976.6113
2022-05-04,Arroyo A,7.658199072,30.63606739,0.00012726811653333335,240720.6787
2022-05-04,Arroyo B,830.1757813,841.8022919,0.002183023989,382950.0
2022-05-04,East Central Davis B,68.20672989,61.02511883,0.000725222432,89098.07739
2022-05-04,Rancho Yolo/Research Park,229.0010834,195.7329369,0.0030330559546666667,70017.50488
2022-04-21,COD WWTP,32.39259481,40.49219608,0.00010560972903333333,345066.6504
2022-04-22,COD WWTP,41.34166718,18.78977418,7.076401846666666e-05,424872.998
2022-04-23,COD WWTP,60.75452805,60.75452805,0.00019327881063333334,314336.2061
2022-04-24,COD WWTP,90.17399788,86.56558037,0.00020978288143333332,421244.043
2022-04-25,COD WWTP,15.12030363,45.36705494,6.528549843333334e-05,463252.6367
2022-04-26,COD WWTP,47.47982979,43.52241516,0.0001144576105,397536.8896
2022-04-27,COD WWTP,31.90663576,31.90663576,0.0001281450424,248988.4521
2022-05-04,Rancho Yolo: Pole Line north of 5th,5.234315395,5.234315395,0.0,166639.0137
2022-05-04,Cantrill Drive,0.0,4.803423584,0.0,101754.5654
2022-05-04,Olive Drive,570.2778244,566.388092,0.000873824335,650397.2656
2022-04-28,COD WWTP,380.9266281,419.0892029,0.00040366916333333335,990930.0781
2022-04-29,COD WWTP,603.8816833,603.8816833,0.0005198414013333334,1161665.234
2022-04-30,COD WWTP,332.3108673,287.4468231,0.0002106313908,1471190.234
2022-05-01,COD WWTP,189.0005875,222.3868942,0.00019819582256666666,1037830.859
2022-05-02,COD WWTP,241.9975471,241.9975471,0.00024587583016666664,984226.6602
2022-05-03,COD WWTP,255.2376175,262.3360252,0.00036194670433333334,714985.9863
2022-05-04,COD WWTP,450.8275223,492.2449875,0.0004702141906666667,1002811.621
2022-05-06,Old East Davis/Wildhorse,90.84667206,76.30635738,0.0004930315823333334,169515.5396
2022-05-06,Far West Davis,424.0348816,446.3995743,0.00546550926,79629.76685
2022-05-06,North Davis A,661.6801453,627.1154785,0.0012656027126666668,509162.793
2022-05-06,North Davis B,161.2418556,179.579525,0.00011044785793333333,1542906.25
2022-05-06,North Davis C,255.3987312,233.7338829,0.000337263286,725149.5117
2022-05-06,North Davis D,209.2249298,205.4853249,0.00043970467433333333,471578.1738
2022-05-06,The Cannery,374.43367,318.8811111,0.0009454047389999999,366676.1719
2022-05-06,Far East Davis,14.88942862,9.926069975,9.762993166666666e-05,152508.8501
2022-05-06,North Central Davis,184.7528076,162.5649643,0.00018768439013333333,925270.8008
2022-05-06,Central Davis,890.9275818,932.2879028,4.3793529033333334e-05,20816037.5
2022-05-06,East Central Davis A,759.2630768,774.1316986,0.0005847378260000001,1311181.445
2022-05-06,North J,50.52772522,81.63323402,0.00011026543183333332,599285.5469
2022-05-06,8th and J,142.5808048,142.5808048,0.0001607426878666667,887012.6953
2022-05-06,Rancho Yolo: East 8th Street,0.0,0.0,0.0,1715555.664
2022-05-06,South Davis/El Macero,321.2176514,348.3527756,0.0003659841466666667,914753.3203
2022-05-06,Peregrine School (downstream),975.1406097,1058.62114,0.0018538992996666667,548509.2285
2022-05-06,Peregrine School (upstream),812.4532318,772.7599335,0.0010172806676666667,779142.4805
2022-05-06,Arroyo A,287.0702553,269.542675,0.0002536232284,1097322.461
2022-05-06,Arroyo B,585.3484726,573.6095428,0.0009357129806666667,619291.4063
2022-05-06,East Central Davis B,232.3276711,205.1961517,0.00041856820133333333,522643.4082
2022-05-06,Rancho Yolo/Research Park,272.8814125,287.8539085,0.00015048424146666667,1863103.125
2022-05-06,Rancho Yolo: Pole Line north of 5th,81.28675461,60.07545948,9.430688303333333e-05,749479.834
2022-05-06,Cantrill Drive,46.04075432,30.69165945,9.01357183e-05,425649.3164
2022-05-06,Olive Drive,507.7161026,557.5497437,0.000646645337,823686.3281
2022-05-09,Old East Davis/Wildhorse,162.5019455,205.3033638,0.0002875106141,639637.793
2022-05-09,Far West Davis,261.1588478,306.6399765,0.00031163157943333333,911009.7656
2022-05-09,North Davis A,108.3491325,179.5151329,0.00018896609273333332,761682.3242
2022-05-09,North Davis B,182.2349739,206.32761,0.0002706560752333333,717816.1133
2022-05-09,North Davis C,136.4817142,172.4266624,0.00015640565436666665,987523.0469
2022-05-09,North Davis D,1001.282806,840.3002167,0.0007212061036666667,1276738.379
2022-05-09,The Cannery,2017.823639,1952.023773,0.003766541703333333,526988.3789
2022-05-09,Far East Davis,327.8720093,294.3696404,0.00017931987563333333,1735004.688
2022-05-09,North Central Davis,181.5647697,210.476265,0.00017882709543333333,1096145.508
2022-05-09,Central Davis,725.7500458,631.4798737,0.000749673785,905213.6719
2022-05-09,East Central Davis A,413.9753723,480.782547,0.0006127739083333334,730088.1348
2022-05-09,North J,121.3860226,110.3451443,9.47991861e-05,1222221.289
2022-05-05,COD WWTP,332.4397278,258.8592529,0.000336753175,877941.2109
2022-05-06,COD WWTP,396.4932632,461.4531326,0.00033475859499999995,1281440.43
2022-05-09,8th and J,123.2442665,154.0779877,0.00026088935833333337,531493.9941
2022-05-09,Rancho Yolo: East 8th Street,0.0,0.0,0.0,973848.8281
2022-05-09,South Davis/El Macero,144.9369335,121.4203548,0.00013272469720000002,1003420.215
2022-05-09,Peregrine School (downstream),394.9501419,419.9096298,0.00047931617133333335,850023.2422
2022-05-09,Peregrine School (upstream),291.1784363,308.7458229,0.00044666642299999996,671557.373
2022-05-09,Arroyo A,76.49085045,61.91679478,0.00041600255466666666,166354.3213
2022-05-09,Arroyo B,62.75089741,88.60069275,0.0007649503053333333,98929.03442
2022-05-09,East Central Davis B,499.5666122,486.8072891,0.001084925504,454581.3965
2022-05-09,Rancho Yolo/Research Park,252.7536011,207.6964378,0.0003339845653333333,689328.3203
2022-05-09,Rancho Yolo: Pole Line north of 5th,257.2416878,317.4696159,0.00035017324366666666,820609.9609
2022-05-09,Cantrill Drive,0.0,3.394906521,0.0,803453.3691
2022-05-09,Olive Drive,227.7015877,231.1039734,0.0001554441939333333,1475788.672
2022-05-07,COD WWTP,974.8343656,1128.559952,0.0018075159583333333,581846.6797
2022-05-08,COD WWTP,818.95462,818.95462,0.0010234739503333333,800171.4355
2022-05-09,COD WWTP,1072.905502,1001.022644,0.0015122928556666668,685689.9901
2022-05-10,COD WWTP,752.190857,744.7155762,0.0007217021696666666,1037066.602
2022-05-11,COD WWTP,1025.57312,979.606552,0.00134557535,745101.2208
2022-05-12,COD WWTP,1283.415222,1082.504425,0.001604179856,737423.4374
2022-05-11,Old East Davis/Wildhorse,249.5885086,349.5864487,0.0007658186226666667,391198.999
2022-05-11,Far West Davis,55.8850193,41.91099644,0.0002735368515,178762.0483
2022-05-11,North Davis A,384.4652176,355.9393692,0.0002232808929,1658011.523
2022-05-11,North Davis B,530.927124,700.7361603,0.000338464089,1819488.867
2022-05-11,North Davis C,122.1287727,86.65852547,8.062964416666667e-05,1294730.371
2022-05-11,North Davis D,519.7301865,413.3858871,0.00044182886666666667,1055970.02
2022-05-11,The Cannery,996.8526459,960.3717041,0.0013149917526666668,744196.4355
2022-05-11,Far East Davis,447.6334,508.1713867,0.0003026668181333333,1578971.875
2022-05-11,North Central Davis,1565.087433,1544.156036,0.0024244592233333335,641224.1211
2022-05-11,Central Davis,1172.580643,1153.984756,0.0010021182123333334,1160823.828
2022-05-11,East Central Davis A,857.4769592,848.6048126,0.0012931041959999999,659684.5703
2022-05-11,North J,82.75592804,114.9545574,5.40242689e-05,1829830.273
2022-05-11,8th and J,3.6931476,0.0,0.0,712487.7441
2022-05-11,Rancho Yolo: East 8th Street,0.0,0.0,0.0,2118432.227
2022-05-11,South Davis/El Macero,717.4061584,698.5670471,0.0005271966206666667,1342927.051
2022-05-11,Peregrine School (downstream),208.9834213,237.3524284,0.00029498997536666667,756527.1484
2022-05-11,Peregrine School (upstream),480.3181458,432.1848679,0.00038346529933333334,1189811.719
2022-05-11,Olive Drive,349.889679,326.0736465,0.0005946281786666667,568391.6016
2022-05-13,Old East Davis/Wildhorse,2114.898224,1995.845642,0.007202265833333333,285378.5156
2022-05-13,Far West Davis,222.1121597,245.5199623,0.00074045009,315775.5859
2022-05-13,North Davis A,185.3574562,298.8018417,0.0015687787883333333,154310.8887
2022-05-13,North Davis B,1069.79187,1051.627426,0.0019646894566666667,539886.6699
2022-05-13,North Davis C,439.7613525,432.5957108,0.000925505385,471286.8652
2022-05-13,North Davis D,588.5113525,577.7803802,0.0020013066316666665,291382.5684
2022-05-13,The Cannery,15.99529147,15.99529147,4.886980583333333e-05,327304.1748
2022-05-13,Far East Davis,356.6947174,467.9052353,0.0009343832296666667,441253.6133
2022-05-13,North Central Davis,524.1534042,626.1472321,0.0018051345099999998,318619.0918
2022-05-13,Central Davis,1538.301392,1512.352295,0.009249102603333333,164916.1987
2022-05-13,East Central Davis A,368.4601593,368.4601593,0.000801818438,459530.6641
2022-05-13,North J,2555.491638,2638.12439,0.007251740303333334,358094.458
2022-05-13,8th and J,224.9020767,182.6959419,0.0010263401063333333,198568.689
2022-05-13,Rancho Yolo: East 8th Street,0.0,0.0,0.0,236721.3623
2022-05-13,South Davis/El Macero,0.0,0.0,0.0,4192978.906
2022-05-11,Arroyo A,14.33051586,17.91346431,7.351789649999999e-05,219293.4082
2022-05-11,Arroyo B,407.207756,378.9326477,0.0017479484296666666,224875.1709
2022-05-11,East Central Davis B,236.733551,221.9215012,0.0013569231126666667,169005.542
2022-05-11,Rancho Yolo/Research Park,231.8775177,263.9011955,0.000703979181,352125.9766
2022-05-11,Rancho Yolo: Pole Line north of 5th,195.9313011,199.8536873,0.00047566894200000003,416029.8828
2022-05-11,Cantrill Drive,4.030499458,0.0,0.0,1333472.363
2022-05-16,Old East Davis/Wildhorse,987.3524475,1088.526688,0.0033955524833333335,305676.1963
2022-05-16,Far West Davis,141.2561798,118.337431,0.00037768561066666665,343663.623
2022-05-16,North Davis A,187.8105545,202.8493881,0.0021062043096666664,92740.2771
2022-05-16,North Davis B,9.839254618,13.11921954,8.419537786666667e-05,136340.4663
2022-05-16,North Davis C,268.0167389,253.312645,0.0007444937993333333,350123.3887
2022-05-16,North Davis D,429.5672607,387.5792694,0.0017819221806666665,229287.9395
2022-05-16,The Cannery,118.0539799,107.6319504,0.0005308183063333333,212583.0322
2022-05-16,Far East Davis,104.9455357,104.9455357,0.0004256529526666667,246551.8799
2022-05-13,Peregrine School (downstream),665.9528351,729.9389648,0.0017307941246666669,403251.8311
2022-05-13,Peregrine School (upstream),464.5780563,509.2852783,0.0015223090736666669,319863.8672
2022-05-13,Arroyo A,325.6951523,332.5628281,0.000863852794,381001.2451
2022-05-13,Arroyo B,13.85468125,13.85468125,6.632416683333333e-05,208893.4082
2022-05-13,East Central Davis B,63.29572678,76.62627697,0.000505309151,138451.8799
2022-05-13,Rancho Yolo/Research Park,398.977356,488.2437134,0.0012771843723333332,347334.7656
2022-05-13,Rancho Yolo: Pole Line north of 5th,300.5746078,323.7296295,0.000472513865,660620.0195
2022-05-13,Cantrill Drive,84.94186401,57.90760994,0.00025291175453333336,282409.7168
2022-05-13,Olive Drive,345.4281616,271.312294,0.0007535308003333333,409233.7402
2022-05-13,COD WWTP,1205.975037,1169.91806,0.0015886148346666666,747787.6465
2022-05-14,COD WWTP,1163.43132,1207.81723,0.002497110478,474798.4863
2022-05-15,COD WWTP,1170.708847,1140.713577,0.0018655707023333332,619494.7266
2022-05-16,COD WWTP,977.6512146,841.5782166,0.002000479517666667,454698.3398
2022-05-17,COD WWTP,1347.3349,1310.767822,0.0017044811433333334,779739.5508
2022-05-18,COD WWTP,1332.444153,1355.57312,0.0014589657326666667,921206.4453
2022-05-18,Old East Davis/Wildhorse,293.9094734,322.5255966,0.0028393566346666664,108551.8921
2022-05-18,Far West Davis,326.340332,350.2561951,0.0037582459233333333,90014.9353
2022-05-18,North Davis A,260.6860161,287.5556755,0.0010090111793333333,271672.7539
2022-05-18,North Davis B,419.4562149,374.0284348,0.0012987337366666667,305483.96
2022-05-18,North Davis C,457.1614838,519.9913406,0.00245365138,199122.1802
2022-05-16,North Central Davis,355.254097,426.450119,0.0009796182996666667,398984.082
2022-05-16,Central Davis,426.6507339,501.8860245,0.0007815554166666666,594031.2988
2022-05-16,East Central Davis A,551.9589615,595.4450226,0.0013360417243333332,429404.248
2022-05-16,North J,40.83052158,48.9985323,0.00018446940859999998,243479.541
2022-05-16,8th and J,0.0,0.0,0.0,175375.5737
2022-05-16,Rancho Yolo: East 8th Street,0.0,0.0,0.0,133641.8579
2022-05-16,South Davis/El Macero,401.7009354,384.9345016,0.0009596687786666667,409847.3633
2022-05-16,Peregrine School (downstream),261.7233467,285.9128952,0.0008219336970000001,333138.9404
2022-05-16,Peregrine School (upstream),326.1606598,318.8201904,0.000707182223,456021.6797
2022-05-16,Arroyo A,16.63710356,16.63710356,0.00022569023773333333,73716.54053
2022-05-16,Arroyo B,80.29359818,36.48959875,0.00020695798373333334,282142.2852
2022-05-16,East Central Davis B,238.1019974,234.3183327,0.0008311973173333333,284180.6152
2022-05-16,Rancho Yolo/Research Park,169.9659729,161.8664169,0.0003834274163333333,432718.6523
2022-05-16,Rancho Yolo: Pole Line north of 5th,1479.988708,1400.451508,0.0035487887266666667,405834.2773
2022-05-16,Cantrill Drive,178.31604,224.0812111,0.000559392772,359673.2666
2022-05-16,Olive Drive,193.6198997,159.4264698,0.00018840551980000002,936932.1289
2022-05-18,North Davis D,341.0570908,209.7658348,0.0010056722143333332,273858.0811
2022-05-18,The Cannery,174.5746803,118.9984512,0.0006928168710000001,211869.2139
2022-05-18,Far East Davis,107.1881008,142.9410744,0.000351320489,355984.3262
2022-05-18,North Central Davis,621.7164993,597.1970749,0.0013589077460000002,448490.1855
2022-05-18,Central Davis,955.7817078,948.1021881,0.0023187923933333334,410533.4961
2022-05-18,East Central Davis A,319.3627167,327.163887,0.0007786131550000001,415178.3203
2022-05-18,North J,122.8347778,163.8086319,0.00031639235543333335,452987.2559
2022-05-18,8th and J,924.3761444,1004.913788,0.0024090658693333333,400422.8271
2022-05-18,Rancho Yolo: East 8th Street,3.63109678,0.0,0.0,243388.8184
2022-05-18,South Davis/El Macero,1173.903046,1061.362686,0.002796989094,399584.2773
2022-05-18,Peregrine School (downstream),33.40983868,14.84753966,6.139169733333333e-05,393028.54
2022-05-18,Peregrine School (upstream),45.48660755,56.86128616,0.0002907432959666667,176010.7544
2022-05-18,Arroyo A,484.0635681,436.741333,0.0009670387993333333,476095.1172
2022-05-18,Arroyo B,95.16190529,83.26226234,0.0006538473533333333,136441.7603
2022-05-18,East Central Davis B,1668.42392,1757.346802,0.007058047933333333,242685.4248
2022-05-18,Rancho Yolo/Research Park,367.351265,371.1060715,0.000708977179,520790.625
2022-05-18,Rancho Yolo: Pole Line north of 5th,602.9137039,685.5604553,0.002639869505,244041.2598
2022-05-18,Cantrill Drive,490.8204651,466.4305496,0.001334942758,358536.3525
2022-05-18,Olive Drive,63.10832977,106.5158463,4.2610027033333336e-05,1990425.586
2022-05-20,Rancho Yolo/Research Park,632.2439957,650.8942413,0.0031038954076666667,206698.0469
2022-05-19,COD WWTP,1211.493912,1219.284286,0.001445216821,840973.5352
2022-05-20,COD WWTP,1400.270386,1314.875488,0.0015431124706666668,879762.793
2022-05-21,COD WWTP,1298.761902,1152.703476,0.0016505785516666668,742607.9102
2022-05-22,COD WWTP,1539.810333,1455.432434,0.0016930890053333334,884549.707
2022-05-23,COD WWTP,1018.960571,977.7187347,0.0013164774963333333,758341.6016
2022-05-24,COD WWTP,1194.516144,1122.515335,0.0012488062613333333,927698.5352
2022-05-25,COD WWTP,1881.222382,1723.709869,0.0020502013213333334,879165.4297
2022-05-20,Old East Davis/Wildhorse,397.7882385,350.6916046,0.0014813276293333334,252638.1836
2022-05-20,Far West Davis,634.4350052,590.8019257,0.0006362920723333333,962794.4336
2022-05-20,North Davis A,80.73526382,55.23348331,1.5175087366666667e-05,4479998.828
2022-05-20,North Davis B,385.33741,296.9043922,0.0003552177016666667,960315.0391
2022-05-20,North Davis C,122.8135014,112.2805786,0.000360156835,326377.3682
2022-05-20,North Davis D,492.8366852,418.5933304,0.0008177544826666666,557276.0742
2022-05-20,The Cannery,70.954566,58.05007458,0.00030129422800000003,214084.1553
2022-05-20,Far East Davis,195.7809448,186.2991905,0.0007470475560000001,255726.7822
2022-05-20,North Central Davis,734.960556,803.7463379,0.001901103093,404687.915
2022-05-20,Central Davis,1238.852158,1376.541748,0.002768943161,472272.9492
2022-05-20,East Central Davis A,290.2292442,287.1697426,0.0004009564273333333,720027.0996
2022-05-20,North J,254.4855499,274.5286751,0.0012404486603333335,213235.0342
2022-05-20,8th and J,3937.721558,4013.604431,0.04578965446666667,86824.4812
2022-05-20,Rancho Yolo: East 8th Street,0.0,0.0,0.0,353802.1729
2022-05-20,South Davis/El Macero,898.1864166,943.633728,0.0019276412163333333,477739.3555
2022-05-20,Peregrine School (downstream),277.6715851,240.187912,0.000491056083,527291.6016
2022-05-20,Peregrine School (upstream),340.3125381,287.6153374,0.0018668250073333333,168180.7007
2022-05-20,Arroyo A,5.960516334,2.980212271,0.0,23249.72992
2022-05-20,Arroyo B,217.8907776,183.6189079,0.0019149661713333333,104834.668
2022-05-20,East Central Davis B,288.7478638,252.980957,0.0015540395643333334,174296.9849
2022-05-20,Rancho Yolo: Pole Line north of 5th,1405.267639,1396.036987,0.0042164860066666665,332184.7412
2022-05-20,Cantrill Drive,175.7494545,197.3544502,0.000741477847,251594.7754
2022-05-23,Old East Davis/Wildhorse,95.91815948,205.6468391,0.0004418048646666667,341287.5488
2022-05-23,Far West Davis,451.0948944,487.7567673,0.0016722506713333335,280714.9902
2022-05-23,North Davis A,110.919323,99.23768044,0.00024483610033333334,429178.9551
2022-05-23,North Davis B,67.82725811,67.82725811,0.00023438353206666667,289385.7666
2022-05-23,North Davis C,183.1856918,183.1856918,0.000905052582,202403.3691
2022-05-23,North Davis D,127.930069,110.8630657,0.0012125097310000002,98470.60547
2022-05-23,The Cannery,199.4330788,241.2996674,0.0024671183619999998,89321.3623
2022-05-23,Far East Davis,351.5446091,450.9204483,0.0011529329033333332,348010.3027
2022-05-23,North Central Davis,266.9466591,296.9858742,0.0018585540476666667,151712.7075
2022-05-23,Central Davis,1868.148804,2021.856079,0.0018282494326666667,1063860.547
2022-05-23,East Central Davis A,643.6219025,606.3780975,0.0013109977553333332,476736.1328
2022-05-23,North J,1437.501831,1479.678192,0.008540548896666667,170784.1064
2022-05-23,8th and J,175.9724998,229.4505501,0.001593583962,127204.7974
2022-05-23,Rancho Yolo: East 8th Street,477.5773621,543.5355377,0.0027741697676666667,184039.3677
2022-05-23,South Davis/El Macero,2016.428986,1943.946991,0.011946282123333332,165757.6782
2022-05-23,Peregrine School (upstream),53.84925365,56.8417263,0.0001752647811,315782.1533
2022-05-23,Arroyo A,8.881781101,17.76436448,0.0001497670629,88958.63037
2022-05-23,Arroyo B,109.647646,88.89390945,0.0005849919096666666,169695.9839
2022-05-23,Cantrill Drive,15.05789995,27.10583687,7.935082106666667e-05,265679.2725
2022-05-20,Olive Drive,551.8207932,590.5046082,0.001368877422,417248.9746
2022-05-23,Olive Drive,1164.54689,1131.176071,0.0019672146383333334,583495.8008
2022-05-25,Old East Davis/Wildhorse,343.9345551,356.5789795,0.0037542954266666663,93294.94019
2022-05-25,Far West Davis,153.7266541,150.2306366,0.00021436044443333332,708986.4258
2022-05-25,North Davis A,400.2336502,380.9869766,0.0006290656246666666,620937.3047
2022-05-25,North Davis B,732.9863739,859.7025299,0.00871937914,91330.40771
2022-05-25,North Davis C,750.9278107,864.8667908,0.004822946913333333,167511.1328
2022-05-25,North Davis D,435.7037354,378.1072617,0.001325627483,306953.125
2022-05-25,The Cannery,28.43778372,28.43778372,8.04693942e-05,353398.7549
2022-05-25,Far East Davis,63.42761993,99.69016075,0.0012527770496666667,65102.47803
2022-05-25,North Central Davis,437.7541351,549.8830032,0.0008784017096666666,562178.5156
2022-05-25,Central Davis,368.3585739,326.2878036,0.0006649861136666666,522301.416
2022-05-25,East Central Davis A,1130.036087,1187.502594,0.00301393921,384470.0439
2022-05-25,North J,622.2698593,619.0855789,0.001088257018,570341.1133
2022-05-25,8th and J,2.969899476,8.909960389,0.0,65346.85669
2022-05-25,Rancho Yolo: East 8th Street,2070.961151,2156.239624,0.004635958286666667,455914.4531
2022-05-25,South Davis/El Macero,966.9921875,890.1618195,0.001222545226,759544.0918
2022-05-23,Peregrine School (downstream),55.68265438,83.53565216,0.00020107483686666668,346185.3027
2022-05-25,Peregrine School (downstream),113.9401627,163.2513046,0.0014113771133333333,98198.93799
2022-05-25,Peregrine School (upstream),327.9055786,398.0797577,0.0013787755963333335,263271.7529
2022-05-23,East Central Davis B,466.386528,499.3101501,0.0026392758876666667,182947.2778
2022-05-23,Rancho Yolo/Research Park,609.9154663,623.8987732,0.0027433144339999997,224876.5625
2022-05-23,Rancho Yolo: Pole Line north of 5th,407.1900558,438.3418274,0.000965638338,437809.8145
2022-05-25,Arroyo A,49.28349018,108.454504,0.0007638414406666667,103253.1006
2022-05-25,Arroyo B,300.8586693,320.5100632,0.0010009029813333333,310404.0771
2022-05-25,East Central Davis B,289.6499825,295.7566071,0.0007083260636666667,413232.4219
2022-05-25,Rancho Yolo/Research Park,2318.318787,2448.655548,0.00497837896,478767.7246
2022-05-25,Rancho Yolo: Pole Line north of 5th,277.7742386,416.9441605,0.0010931974713333332,317746.0693
2022-05-25,Cantrill Drive,256.1871719,315.3926659,0.002586809624,110479.6875
2022-05-25,Olive Drive,444.7049713,487.1567535,0.0014064901286666666,331272.0459
2022-05-27,Old East Davis/Wildhorse,77.79525757,68.45654488,0.0003661652776666666,199707.3608
2022-05-27,Far West Davis,1020.454636,1092.800369,0.0011272316103333334,937365.0391
2022-05-27,North Davis A,386.3866043,367.5023651,0.0007733884796666667,487393.457
2022-05-27,North Davis B,641.1138153,731.3462067,0.0013837071013333333,495935.8887
2022-05-27,North Davis C,251.1736107,287.11092,0.00095547344,281684.7168
2022-05-27,North Davis D,126.4260483,188.1586647,0.001507582418,104334.1675
2022-05-27,The Cannery,488.890419,525.6623077,0.003829463653333333,132466.687
2022-05-27,Far East Davis,570.4878998,664.7073364,0.004599989133333334,134260.6689
2022-05-27,North Central Davis,439.6364975,448.8807678,0.002378869297,186752.0142
2022-05-27,Central Davis,723.5044098,659.1793823,0.0015423817583333334,448230.0781
2022-05-27,East Central Davis A,822.0128632,704.6063232,0.002469740283,309064.7217
2022-05-27,North J,3175.977783,3290.689392,0.00746539316,433109.6191
2022-05-27,8th and J,207.0980453,240.1551056,0.001111403473,201210.9741
2022-05-27,Rancho Yolo: East 8th Street,105.5930614,134.4067764,0.000432809836,277257.8369
2022-05-27,South Davis/El Macero,621.7531967,590.8989334,0.0024326635426666667,249243.7012
2022-05-27,Peregrine School (downstream),249.1748238,204.4060707,0.000860412088,263583.5205
2022-05-27,Peregrine School (upstream),115.418148,151.8945217,0.0007295909123333334,183193.5303
2022-05-27,Arroyo A,27.92377234,21.71779871,0.00010540920823333333,235470.752
2022-05-27,Arroyo B,293.4814644,308.7914276,0.0020804446946666665,144746.1914
2022-05-27,East Central Davis B,56.285429,46.35075092,0.00024673580606666664,207988.0127
2022-05-27,Rancho Yolo/Research Park,119.994669,107.3568153,0.0005638849430000001,201593.8599
2022-05-26,COD WWTP,1272.143555,1213.258362,0.0025417516063333334,488915.1855
2022-05-27,COD WWTP,1215.149765,1227.024612,0.0022594469046666667,540436.3281
2022-05-27,Rancho Yolo: Pole Line north of 5th,437.5002289,413.142662,0.00139938253,303935.083
2022-05-27,Cantrill Drive,27.82820225,30.92070818,0.00013161597326666666,223183.0566
2022-05-27,Olive Drive,76.58504963,82.71444321,0.00035688497100000004,223180.4443
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
